Train No,Station Code,Halt
30414,TLG,1
30414,NACC,1
30414,MJT,5
30414,RMTR,1
30414,KIRP,1
30414,PPGT,1
30414,EDG,1
30414,BBDB,0
30416,SDAH,120
30416,BLN,1
30416,LKF,1
30416,TLG,1
30416,NACC,1
30416,MJT,2
30416,RMTR,1
30416,KIRP,1
30416,PPGT,7
30416,EDG,1
30416,BBDB,0
30451,BBDB,120
30451,EDG,1
30451,PPGT,1
30451,KIRP,1
30451,RMTR,1
30451,MJT,7
30451,NACC,1
30451,TLG,1
30451,LKF,1
30451,BLN,1
30451,SDAH,0
30452,SDAH,120
30452,BLN,1
30452,LKF,1
30452,TLG,1
30452,NACC,1
30452,MJT,1
30452,RMTR,1
30452,KIRP,1
30452,PPGT,5
30452,EDG,1
30452,BBDB,5
30452,BZB,1
30452,SOLA,1
30452,BBR,1
30452,TALA,1
30452,KOAA,0
30511,CHT,120
30511,KLKR,1
30511,BDYP,1
30511,SPR,1
30511,NRPR,1
30511,GIA,2
30511,BGJT,1
30511,JDP,1
30511,DHK,1
30511,BLN,9
30511,LKF,1
30511,TLG,1
30511,NACC,1
30511,MJT,0
30552,MJT,120
30552,NACC,1
30552,TLG,1
30552,LKF,1
30552,BLN,32
30552,DHK,1
30552,JDP,1
30552,BGJT,1
30552,GIA,1
30552,NRPR,1
30552,SPR,1
30552,BDYP,1
30552,KLKR,1
30552,CHT,1
30552,PLF,1
30552,GQD,1
30552,GOF,0
30612,KOAA,120
30612,TALA,4
30612,BBR,1
30612,SOLA,1
30612,BZB,1
30612,BBDB,17
30612,EDG,1
30612,PPGT,1
30612,KIRP,1
30612,RMTR,1
30612,MJT,13
30612,NACC,1
30612,TLG,1
30612,LKF,1
30612,BLN,19
30612,DHK,1
30612,JDP,1
30612,BGJT,1
30612,GIA,1
30612,NRPR,1
30612,SPR,1
30612,SBGR,1
30612,MAK,1
30612,BRP,0
30711,LKPR,120
30711,MDBP,1
30711,MPRD,1
30711,JNM,1
30711,BARU,1
30711,DBT,1
30711,HGA,1
30711,GCN,1
30711,SJPR,1
30711,DPDP,1
30711,KRXM,1
30711,SSRD,1
30711,BRP,1
30711,MAK,1
30711,SBGR,1
30711,SPR,1
30711,NRPR,1
30711,GIA,1
30711,BGJT,1
30711,JDP,1
30711,DHK,1
30711,BLN,14
30711,LKF,1
30711,TLG,1
30711,NACC,1
30711,MJT,0
30712,MJT,120
30712,NACC,1
30712,TLG,1
30712,LKF,1
30712,BLN,13
30712,DHK,1
30712,JDP,1
30712,BGJT,1
30712,GIA,1
30712,NRPR,1
30712,SPR,1
30712,SBGR,1
30712,MAK,1
30712,BRP,1
30712,SSRD,1
30712,KRXM,1
30712,DPDP,1
30712,SJPR,1
30712,GCN,1
30712,HGA,1
30712,DBT,1
30712,BARU,1
30712,JNM,1
30712,MPRD,1
30712,MDBP,1
30712,LKPR,0
31051,BGB,120
31051,NAI,1
31051,AKRA,1
31051,SSP,1
31051,BRJ,1
31051,MJT,1
31051,NACC,1
31051,TLG,1
31051,LKF,1
31051,BLN,1
31051,PQS,1
31051,SGBA,1
31051,BNXR,1
31051,DDJ,1
31051,BLH,1
31051,AGP,1
31051,SEP,1
31051,KDH,1
31051,TGH,1
31051,BP,1
31051,PTF,1
31051,IP,1
31051,SNR,1
31051,JGDL,1
31051,KNR,1
31051,NH,0
31053,BGB,120
31053,NAI,1
31053,AKRA,1
31053,SSP,1
31053,BRJ,1
31053,MJT,1
31053,NACC,1
31053,TLG,1
31053,LKF,1
31053,BLN,1
31053,PQS,1
31053,SGBA,1
31053,BNXR,1
31053,DDJ,1
31053,BLH,1
31053,AGP,1
31053,SEP,1
31053,KDH,1
31053,TGH,1
31053,BP,1
31053,PTF,1
31053,IP,1
31053,SNR,1
31053,JGDL,1
31053,KNR,1
31053,NH,0
31055,BGB,120
31055,NAI,1
31055,AKRA,1
31055,SSP,1
31055,BRJ,1
31055,MJT,1
31055,NACC,1
31055,TLG,1
31055,LKF,1
31055,BLN,3
31055,PQS,1
31055,SGBA,1
31055,BNXR,1
31055,DDJ,1
31055,BLH,1
31055,AGP,1
31055,SEP,1
31055,KDH,1
31055,TGH,1
31055,BP,1
31055,PTF,1
31055,IP,1
31055,SNR,1
31055,JGDL,1
31055,KNR,1
31055,NH,0
31111,SDAH,120
31111,BNXR,1
31111,DDJ,1
31111,BLH,1
31111,SEP,1
31111,BP,1
31111,PTF,1
31111,IP,1
31111,SNR,1
31111,NH,2
31111,GFAE,1
31111,HYG,1
31111,BDC,4
31111,BSAE,1
31111,TBAE,1
31111,KJU,1
31111,DMLE,1
31111,KMAE,1
31111,JIT,1
31111,BGAE,1
31111,SOAE,1
31111,BHLA,1
31111,GPAE,1
31111,ABKA,1
31111,BGRA,1
31111,DTAE,1
31111,SMAE,1
31111,KLNT,1
31111,NDAE,2
31111,VSPR,1
31111,BFZ,1
31111,PSAE,1
31111,MTFA,1
31111,LKX,1
31111,BQY,1
31111,PTAE,1
31111,AGAE,1
31111,DHAE,1
31111,KWAE,0
31112,KWAE,120
31112,DHAE,1
31112,SHBA,1
31112,AGAE,1
31112,PTAE,1
31112,BQY,1
31112,LKX,1
31112,MTFA,1
31112,PSAE,1
31112,BFZ,1
31112,VSPR,1
31112,NDAE,2
31112,KLNT,1
31112,SMAE,1
31112,DTAE,1
31112,BGRA,1
31112,ABKA,1
31112,GPAE,1
31112,BHLA,1
31112,SOAE,1
31112,BGAE,1
31112,JIT,1
31112,KMAE,1
31112,DMLE,1
31112,KJU,1
31112,TBAE,1
31112,BSAE,1
31112,BDC,2
31112,HYG,1
31112,GFAE,1
31112,NH,1
31112,SNR,1
31112,BP,1
31112,SEP,1
31112,DDJ,1
31112,BNXR,1
31112,SDAH,0
31151,SDAH,120
31151,BNXR,1
31151,DDJ,1
31151,BLH,1
31151,AGP,1
31151,SEP,1
31151,KDH,1
31151,TGH,1
31151,BP,1
31151,PTF,1
31151,IP,1
31151,SNR,1
31151,JGDL,1
31151,KNR,1
31151,NH,1
31151,GFAE,1
31151,HYG,1
31151,BDC,2
31151,ADST,1
31151,MUG,1
31151,TLO,1
31151,KHN,1
31151,PDA,1
31151,SLG,1
31151,BCGM,1
31151,BOI,1
31151,DBP,1
31151,BGF,1
31151,MYM,1
31151,NMF,1
31151,RSLR,1
31151,PLAE,1
31151,SKG,1
31151,GRP,1
31151,BWN,0
31152,BWN,120
31152,GRP,1
31152,SKG,1
31152,PLAE,1
31152,RSLR,1
31152,NMF,1
31152,MYM,1
31152,BGF,1
31152,DBP,1
31152,BOI,1
31152,BCGM,1
31152,SLG,1
31152,PDA,1
31152,KHN,1
31152,TLO,1
31152,MUG,1
31152,ADST,1
31152,BDC,3
31152,HYG,1
31152,GFAE,1
31152,NH,2
31152,KNR,1
31152,JGDL,1
31152,SNR,1
31152,IP,1
31152,PTF,1
31152,BP,1
31152,TGH,1
31152,KDH,1
31152,SEP,1
31152,AGP,1
31152,BLH,1
31152,DDJ,1
31152,BNXR,1
31152,SDAH,0
31191,NH,120
31191,HLR,1
31191,KPA,1
31191,KYI,1
31191,KLYS,1
31191,KLYG,1
31191,KLYM,0
31192,KLYM,120
31192,KLYG,1
31192,KLYS,1
31192,KYI,1
31192,KPA,1
31192,HLR,1
31192,NH,0
31211,SDAH,120
31211,BNXR,1
31211,DDJ,1
31211,BLH,1
31211,AGP,1
31211,SEP,1
31211,KDH,1
31211,TGH,1
31211,BP,0
31212,BP,120
31212,TGH,1
31212,KDH,1
31212,SEP,1
31212,AGP,1
31212,BLH,1
31212,DDJ,1
31212,BNXR,1
31212,SDAH,0
31213,SDAH,120
31213,BLH,1
31213,SEP,1
31213,BP,0
31214,BP,120
31214,KDH,1
31214,SEP,1
31214,BLH,1
31214,SDAH,0
31215,SDAH,120
31215,BNXR,1
31215,DDJ,1
31215,TGH,1
31215,BP,0
31216,BP,120
31216,TGH,1
31216,KDH,1
31216,SEP,1
31216,AGP,1
31216,BLH,1
31216,DDJ,1
31216,BNXR,1
31216,SDAH,0
31217,SDAH,120
31217,BNXR,1
31217,DDJ,1
31217,BLH,1
31217,AGP,1
31217,SEP,1
31217,KDH,1
31217,TGH,1
31217,BP,0
31218,BP,120
31218,SEP,1
31218,AGP,1
31218,BLH,1
31218,DDJ,1
31218,BNXR,1
31218,SDAH,0
31219,SDAH,120
31219,BNXR,1
31219,DDJ,1
31219,BLH,1
31219,AGP,1
31219,SEP,1
31219,KDH,1
31219,TGH,1
31219,BP,0
31220,BP,120
31220,TGH,1
31220,KDH,1
31220,SEP,1
31220,AGP,1
31220,BLH,1
31220,DDJ,1
31220,BNXR,1
31220,SDAH,0
31221,SDAH,120
31221,BNXR,1
31221,DDJ,1
31221,BLH,1
31221,AGP,1
31221,SEP,1
31221,KDH,1
31221,TGH,1
31221,BP,0
31222,BP,120
31222,TGH,1
31222,KDH,1
31222,SEP,1
31222,AGP,1
31222,BLH,1
31222,DDJ,1
31222,BNXR,1
31222,SDAH,0
31223,SDAH,120
31223,BNXR,1
31223,DDJ,1
31223,BLH,1
31223,AGP,1
31223,SEP,1
31223,KDH,1
31223,TGH,1
31223,BP,0
31224,BP,120
31224,TGH,1
31224,KDH,1
31224,SEP,1
31224,AGP,1
31224,BLH,1
31224,DDJ,1
31224,BNXR,1
31224,SDAH,0
31225,SDAH,120
31225,BNXR,1
31225,DDJ,1
31225,BLH,1
31225,AGP,1
31225,SEP,1
31225,KDH,1
31225,TGH,1
31225,BP,0
31226,BP,120
31226,TGH,1
31226,KDH,1
31226,SEP,1
31226,AGP,1
31226,BLH,1
31226,DDJ,1
31226,BNXR,1
31226,SDAH,0
31227,SDAH,120
31227,BNXR,1
31227,DDJ,1
31227,BLH,1
31227,AGP,1
31227,SEP,1
31227,KDH,1
31227,TGH,1
31227,BP,0
31228,BP,120
31228,TGH,1
31228,KDH,1
31228,SEP,1
31228,AGP,1
31228,BLH,1
31228,DDJ,1
31228,BNXR,1
31228,SDAH,0
31229,SDAH,120
31229,BNXR,1
31229,DDJ,1
31229,BLH,1
31229,AGP,1
31229,SEP,1
31229,KDH,1
31229,TGH,1
31229,BP,0
31230,BP,120
31230,TGH,1
31230,KDH,1
31230,SEP,1
31230,AGP,1
31230,BLH,1
31230,DDJ,1
31230,BNXR,1
31230,SDAH,0
31231,SDAH,120
31231,BNXR,1
31231,DDJ,1
31231,BLH,1
31231,AGP,1
31231,SEP,1
31231,KDH,1
31231,TGH,1
31231,BP,0
31232,BP,120
31232,TGH,1
31232,KDH,1
31232,SEP,1
31232,AGP,1
31232,BLH,1
31232,DDJ,1
31232,BNXR,1
31232,SDAH,0
31233,SDAH,120
31233,BNXR,1
31233,DDJ,1
31233,BLH,1
31233,AGP,1
31233,SEP,1
31233,KDH,1
31233,TGH,1
31233,BP,0
31234,BP,120
31234,TGH,1
31234,KDH,1
31234,SEP,1
31234,AGP,1
31234,BLH,1
31234,DDJ,1
31234,BNXR,1
31234,SDAH,0
31235,SDAH,120
31235,BNXR,1
31235,DDJ,1
31235,BLH,1
31235,AGP,1
31235,SEP,1
31235,KDH,1
31235,TGH,1
31235,BP,0
31236,BP,120
31236,TGH,1
31236,KDH,1
31236,SEP,1
31236,AGP,1
31236,BLH,1
31236,DDJ,1
31236,BNXR,1
31236,SDAH,0
31237,SDAH,120
31237,BNXR,1
31237,DDJ,1
31237,BLH,1
31237,AGP,1
31237,SEP,1
31237,KDH,1
31237,TGH,1
31237,BP,0
31238,BP,120
31238,TGH,1
31238,KDH,1
31238,SEP,1
31238,AGP,1
31238,BLH,1
31238,DDJ,1
31238,BNXR,1
31238,SDAH,0
31239,SDAH,120
31239,BNXR,1
31239,DDJ,1
31239,BLH,1
31239,AGP,1
31239,SEP,1
31239,KDH,1
31239,TGH,1
31239,BP,290
31240,BP,120
31240,TGH,1
31240,KDH,1
31240,SEP,1
31240,AGP,1
31240,BLH,1
31240,DDJ,1
31240,BNXR,1
31240,SDAH,0
31241,SDAH,120
31241,BNXR,1
31241,DDJ,1
31241,BLH,1
31241,AGP,1
31241,SEP,1
31241,KDH,1
31241,TGH,1
31241,BP,0
31261,KGK,120
31261,BNXR,1
31261,DDJ,2
31261,BLH,1
31261,AGP,1
31261,SEP,1
31261,KDH,1
31261,TGH,1
31261,BP,0
31311,SDAH,120
31311,BNXR,1
31311,DDJ,1
31311,BLH,1
31311,AGP,1
31311,SEP,1
31311,KDH,1
31311,TGH,1
31311,BP,1
31311,PTF,1
31311,IP,1
31311,SNR,1
31311,JGDL,1
31311,KNR,1
31311,NH,1
31311,HLR,1
31311,KPA,1
31311,KYI,1
31311,KLYS,1
31311,KLYG,1
31311,KLYM,0
31312,KLYM,120
31312,KLYG,1
31312,KLYS,1
31312,KYI,1
31312,KPA,1
31312,HLR,1
31312,NH,1
31312,KNR,1
31312,JGDL,1
31312,SNR,1
31312,IP,1
31312,PTF,1
31312,BP,1
31312,TGH,1
31312,KDH,1
31312,SEP,1
31312,AGP,1
31312,BLH,1
31312,DDJ,1
31312,BNXR,1
31312,SDAH,0
31313,SDAH,120
31313,BNXR,1
31313,DDJ,1
31313,BLH,1
31313,AGP,1
31313,SEP,1
31313,KDH,1
31313,TGH,1
31313,BP,1
31313,PTF,1
31313,IP,1
31313,SNR,1
31313,JGDL,1
31313,KNR,1
31313,NH,1
31313,HLR,1
31313,KPA,1
31313,KYI,1
31313,KLYS,1
31313,KLYG,1
31313,KLYM,0
31314,KLYM,120
31314,KLYG,1
31314,KLYS,1
31314,KYI,1
31314,KPA,1
31314,HLR,1
31314,NH,1
31314,KNR,1
31314,JGDL,1
31314,SNR,1
31314,IP,1
31314,PTF,1
31314,BP,1
31314,TGH,1
31314,KDH,1
31314,SEP,1
31314,AGP,1
31314,BLH,1
31314,DDJ,1
31314,BNXR,1
31314,SDAH,0
31315,SDAH,120
31315,BNXR,1
31315,DDJ,1
31315,BLH,1
31315,AGP,1
31315,SEP,1
31315,KDH,1
31315,TGH,1
31315,BP,1
31315,PTF,1
31315,IP,1
31315,SNR,1
31315,JGDL,1
31315,KNR,1
31315,NH,1
31315,HLR,1
31315,KPA,1
31315,KYI,1
31315,KLYS,1
31315,KLYG,1
31315,KLYM,0
31316,KLYM,120
31316,KLYG,1
31316,KLYS,1
31316,KYI,1
31316,KPA,1
31316,HLR,1
31316,NH,1
31316,KNR,1
31316,JGDL,1
31316,SNR,1
31316,IP,1
31316,PTF,1
31316,BP,1
31316,TGH,1
31316,KDH,1
31316,SEP,1
31316,AGP,1
31316,BLH,1
31316,DDJ,1
31316,BNXR,1
31316,SDAH,0
31317,SDAH,120
31317,BNXR,1
31317,DDJ,1
31317,BLH,1
31317,AGP,1
31317,SEP,1
31317,KDH,1
31317,TGH,1
31317,BP,1
31317,PTF,1
31317,IP,1
31317,SNR,1
31317,JGDL,1
31317,KNR,1
31317,NH,1
31317,HLR,1
31317,KPA,1
31317,KYI,1
31317,KLYS,1
31317,KLYG,1
31317,KLYM,0
31318,KLYM,120
31318,KLYG,1
31318,KLYS,1
31318,KYI,1
31318,KPA,1
31318,HLR,1
31318,NH,1
31318,KNR,1
31318,JGDL,1
31318,SNR,1
31318,IP,1
31318,PTF,1
31318,BP,1
31318,TGH,1
31318,KDH,1
31318,SEP,1
31318,AGP,1
31318,BLH,1
31318,DDJ,1
31318,BNXR,1
31318,SDAH,0
31319,SDAH,120
31319,BNXR,1
31319,DDJ,1
31319,BLH,1
31319,AGP,1
31319,SEP,1
31319,KDH,1
31319,TGH,1
31319,BP,1
31319,PTF,1
31319,IP,1
31319,SNR,1
31319,JGDL,1
31319,KNR,1
31319,NH,1
31319,HLR,1
31319,KPA,1
31319,KYI,1
31319,KLYS,1
31319,KLYG,1
31319,KLYM,0
31320,KLYM,120
31320,KLYG,1
31320,KLYS,1
31320,KYI,1
31320,KPA,1
31320,HLR,1
31320,NH,1
31320,SNR,1
31320,BP,1
31320,BLH,1
31320,DDJ,1
31320,SDAH,0
31321,SDAH,120
31321,BNXR,1
31321,DDJ,1
31321,BLH,1
31321,AGP,1
31321,SEP,1
31321,KDH,1
31321,TGH,1
31321,BP,1
31321,PTF,1
31321,IP,1
31321,SNR,1
31321,JGDL,1
31321,KNR,1
31321,NH,1
31321,HLR,1
31321,KPA,1
31321,KYI,1
31321,KLYS,1
31321,KLYG,1
31321,KLYM,0
31322,KLYM,120
31322,KLYG,1
31322,KLYS,1
31322,KYI,1
31322,KPA,1
31322,HLR,1
31322,NH,1
31322,KNR,1
31322,JGDL,1
31322,SNR,1
31322,IP,1
31322,PTF,1
31322,BP,1
31322,TGH,1
31322,KDH,1
31322,SEP,1
31322,AGP,1
31322,BLH,4
31322,DDJ,1
31322,BNXR,1
31322,SDAH,0
31323,SDAH,120
31323,BNXR,1
31323,DDJ,1
31323,BLH,1
31323,AGP,1
31323,SEP,1
31323,KDH,1
31323,TGH,1
31323,BP,1
31323,PTF,1
31323,IP,1
31323,SNR,1
31323,JGDL,1
31323,KNR,1
31323,NH,1
31323,HLR,1
31323,KPA,1
31323,KYI,1
31323,KLYS,1
31323,KLYG,1
31323,KLYM,0
31324,KLYM,120
31324,KLYG,1
31324,KLYS,1
31324,KYI,1
31324,KPA,1
31324,HLR,1
31324,NH,1
31324,KNR,1
31324,JGDL,1
31324,SNR,1
31324,IP,1
31324,PTF,1
31324,BP,1
31324,TGH,1
31324,KDH,1
31324,SEP,1
31324,AGP,1
31324,BLH,1
31324,DDJ,1
31324,BNXR,1
31324,SDAH,0
31325,SDAH,120
31325,BNXR,1
31325,DDJ,1
31325,BLH,1
31325,AGP,1
31325,SEP,1
31325,KDH,1
31325,TGH,1
31325,BP,1
31325,PTF,1
31325,IP,1
31325,SNR,1
31325,JGDL,1
31325,KNR,1
31325,NH,1
31325,HLR,1
31325,KPA,1
31325,KYI,1
31325,KLYS,1
31325,KLYG,1
31325,KLYM,0
31326,KLYM,120
31326,KLYG,1
31326,KLYS,1
31326,KYI,1
31326,KPA,1
31326,HLR,1
31326,NH,1
31326,KNR,1
31326,JGDL,1
31326,SNR,1
31326,IP,1
31326,PTF,1
31326,BP,1
31326,TGH,1
31326,KDH,1
31326,SEP,1
31326,AGP,1
31326,BLH,1
31326,DDJ,1
31326,BNXR,1
31326,SDAH,0
31327,SDAH,120
31327,BNXR,1
31327,DDJ,1
31327,BLH,1
31327,AGP,1
31327,SEP,1
31327,KDH,1
31327,TGH,1
31327,BP,1
31327,PTF,1
31327,IP,1
31327,SNR,1
31327,JGDL,1
31327,KNR,1
31327,NH,1
31327,HLR,1
31327,KPA,1
31327,KYI,1
31327,KLYS,1
31327,KLYG,1
31327,KLYM,0
31328,KLYM,120
31328,KLYG,1
31328,KLYS,1
31328,KYI,1
31328,KPA,1
31328,HLR,1
31328,NH,1
31328,KNR,1
31328,JGDL,1
31328,SNR,1
31328,IP,1
31328,PTF,1
31328,BP,1
31328,TGH,1
31328,KDH,1
31328,SEP,1
31328,AGP,1
31328,BLH,1
31328,DDJ,1
31328,BNXR,1
31328,SDAH,0
31329,SDAH,120
31329,BNXR,1
31329,DDJ,1
31329,BLH,1
31329,AGP,1
31329,SEP,1
31329,KDH,1
31329,TGH,1
31329,BP,1
31329,PTF,1
31329,IP,1
31329,SNR,1
31329,JGDL,1
31329,KNR,1
31329,NH,1
31329,HLR,1
31329,KPA,1
31329,KYI,1
31329,KLYS,1
31329,KLYG,1
31329,KLYM,0
31330,KLYM,120
31330,KLYG,1
31330,KLYS,1
31330,KYI,1
31330,KPA,1
31330,HLR,1
31330,NH,1
31330,KNR,1
31330,JGDL,1
31330,SNR,1
31330,IP,1
31330,PTF,1
31330,BP,1
31330,TGH,1
31330,KDH,1
31330,SEP,1
31330,AGP,1
31330,BLH,1
31330,DDJ,1
31330,BNXR,1
31330,SDAH,0
31331,SDAH,120
31331,BNXR,1
31331,DDJ,1
31331,BLH,1
31331,AGP,1
31331,SEP,1
31331,KDH,1
31331,TGH,1
31331,BP,1
31331,PTF,1
31331,IP,1
31331,SNR,1
31331,JGDL,1
31331,KNR,1
31331,NH,1
31331,HLR,1
31331,KPA,1
31331,KYI,1
31331,KLYS,1
31331,KLYG,1
31331,KLYM,0
31332,KLYM,120
31332,KLYG,1
31332,KLYS,1
31332,KYI,1
31332,KPA,1
31332,HLR,1
31332,NH,1
31332,KNR,1
31332,JGDL,1
31332,SNR,1
31332,IP,1
31332,PTF,1
31332,BP,1
31332,TGH,1
31332,KDH,1
31332,SEP,1
31332,AGP,1
31332,BLH,1
31332,DDJ,1
31332,BNXR,1
31332,SDAH,0
31333,SDAH,120
31333,BNXR,1
31333,DDJ,1
31333,BLH,1
31333,AGP,1
31333,SEP,1
31333,KDH,1
31333,TGH,1
31333,BP,1
31333,PTF,1
31333,IP,1
31333,SNR,1
31333,JGDL,1
31333,KNR,1
31333,NH,1
31333,HLR,1
31333,KPA,1
31333,KYI,1
31333,KLYS,1
31333,KLYG,1
31333,KLYM,0
31334,KLYM,120
31334,KLYG,1
31334,KLYS,1
31334,KYI,1
31334,KPA,1
31334,HLR,1
31334,NH,1
31334,KNR,1
31334,JGDL,1
31334,SNR,1
31334,IP,1
31334,PTF,1
31334,BP,1
31334,TGH,1
31334,KDH,1
31334,SEP,1
31334,AGP,1
31334,BLH,1
31334,DDJ,1
31334,BNXR,1
31334,SDAH,0
31335,SDAH,120
31335,BNXR,1
31335,DDJ,1
31335,BLH,1
31335,AGP,1
31335,SEP,1
31335,KDH,1
31335,TGH,1
31335,BP,1
31335,PTF,1
31335,IP,1
31335,SNR,1
31335,JGDL,1
31335,KNR,1
31335,NH,1
31335,HLR,1
31335,KPA,1
31335,KYI,1
31335,KLYS,1
31335,KLYG,1
31335,KLYM,0
31336,KLYM,120
31336,KLYG,1
31336,KLYS,1
31336,KYI,1
31336,KPA,1
31336,HLR,1
31336,NH,1
31336,KNR,1
31336,JGDL,1
31336,SNR,1
31336,IP,1
31336,PTF,1
31336,BP,1
31336,TGH,1
31336,KDH,1
31336,SEP,1
31336,AGP,1
31336,BLH,1
31336,DDJ,1
31336,BNXR,1
31336,SDAH,0
31337,SDAH,120
31337,DDJ,1
31337,SEP,1
31337,BP,1
31337,PTF,1
31337,SNR,1
31337,NH,1
31337,HLR,1
31337,KPA,1
31337,KYI,1
31337,KLYS,1
31337,KLYG,1
31337,KLYM,0
31338,KLYM,120
31338,KLYG,1
31338,KLYS,1
31338,KYI,1
31338,KPA,1
31338,HLR,1
31338,NH,1
31338,KNR,1
31338,JGDL,1
31338,SNR,1
31338,IP,1
31338,PTF,1
31338,BP,1
31338,TGH,1
31338,KDH,1
31338,SEP,1
31338,AGP,1
31338,BLH,1
31338,DDJ,1
31338,BNXR,1
31338,SDAH,0
31339,SDAH,120
31339,BNXR,1
31339,DDJ,1
31339,BLH,1
31339,AGP,1
31339,SEP,1
31339,KDH,1
31339,TGH,1
31339,BP,1
31339,PTF,1
31339,IP,1
31339,SNR,1
31339,JGDL,1
31339,KNR,1
31339,NH,1
31339,HLR,1
31339,KPA,1
31339,KYI,1
31339,KLYS,1
31339,KLYG,1
31339,KLYM,0
31411,SDAH,120
31411,BNXR,1
31411,DDJ,1
31411,BP,1
31411,IP,1
31411,SNR,1
31411,JGDL,1
31411,KNR,1
31411,NH,0
31412,NH,120
31412,KNR,1
31412,JGDL,1
31412,SNR,1
31412,IP,1
31412,PTF,1
31412,BP,1
31412,TGH,1
31412,KDH,1
31412,SEP,1
31412,AGP,1
31412,BLH,1
31412,DDJ,1
31412,BNXR,1
31412,SDAH,0
31413,SDAH,120
31413,BNXR,1
31413,DDJ,1
31413,BLH,1
31413,AGP,1
31413,SEP,1
31413,KDH,1
31413,TGH,1
31413,BP,1
31413,PTF,1
31413,IP,1
31413,SNR,1
31413,JGDL,1
31413,KNR,1
31413,NH,0
31414,NH,120
31414,KNR,1
31414,JGDL,1
31414,SNR,1
31414,IP,1
31414,PTF,1
31414,BP,1
31414,TGH,1
31414,KDH,1
31414,SEP,1
31414,AGP,1
31414,BLH,1
31414,DDJ,1
31414,BNXR,1
31414,SDAH,0
31415,SDAH,120
31415,BNXR,1
31415,DDJ,1
31415,BLH,1
31415,AGP,1
31415,SEP,1
31415,KDH,1
31415,TGH,1
31415,BP,1
31415,PTF,1
31415,IP,1
31415,SNR,1
31415,JGDL,1
31415,KNR,1
31415,NH,0
31416,NH,120
31416,KNR,1
31416,JGDL,1
31416,SNR,1
31416,IP,1
31416,PTF,1
31416,BP,1
31416,TGH,1
31416,KDH,1
31416,SEP,1
31416,AGP,1
31416,BLH,1
31416,DDJ,1
31416,BNXR,1
31416,SDAH,0
31417,SDAH,120
31417,BNXR,1
31417,DDJ,1
31417,BLH,1
31417,AGP,1
31417,SEP,1
31417,KDH,1
31417,TGH,1
31417,BP,1
31417,PTF,1
31417,IP,1
31417,SNR,1
31417,JGDL,1
31417,KNR,1
31417,NH,0
31418,NH,120
31418,KNR,1
31418,JGDL,1
31418,SNR,1
31418,IP,1
31418,PTF,1
31418,BP,1
31418,TGH,1
31418,KDH,1
31418,SEP,1
31418,AGP,1
31418,BLH,1
31418,DDJ,1
31418,BNXR,1
31418,SDAH,0
31420,NH,120
31420,KNR,1
31420,JGDL,1
31420,SNR,1
31420,IP,1
31420,PTF,1
31420,BP,1
31420,TGH,1
31420,KDH,1
31420,SEP,1
31420,AGP,1
31420,BLH,1
31420,DDJ,1
31420,BNXR,1
31420,SDAH,0
31421,SDAH,120
31421,BNXR,1
31421,DDJ,1
31421,BLH,1
31421,AGP,1
31421,SEP,1
31421,KDH,1
31421,TGH,1
31421,BP,1
31421,PTF,1
31421,IP,1
31421,SNR,1
31421,JGDL,1
31421,KNR,1
31421,NH,0
31422,NH,120
31422,KNR,1
31422,JGDL,1
31422,SNR,1
31422,IP,1
31422,PTF,1
31422,BP,1
31422,TGH,1
31422,KDH,1
31422,SEP,1
31422,AGP,1
31422,BLH,1
31422,DDJ,1
31422,BNXR,1
31422,SDAH,0
31423,SDAH,120
31423,BNXR,1
31423,DDJ,1
31423,BLH,1
31423,AGP,1
31423,SEP,1
31423,KDH,1
31423,TGH,1
31423,BP,1
31423,PTF,1
31423,IP,1
31423,SNR,1
31423,JGDL,1
31423,KNR,1
31423,NH,0
31424,NH,120
31424,KNR,1
31424,JGDL,1
31424,SNR,1
31424,IP,1
31424,PTF,1
31424,BP,1
31424,TGH,1
31424,KDH,1
31424,SEP,1
31424,AGP,1
31424,BLH,1
31424,DDJ,1
31424,BNXR,1
31424,SDAH,0
31425,SDAH,120
31425,BNXR,1
31425,DDJ,1
31425,BLH,1
31425,AGP,1
31425,SEP,1
31425,KDH,1
31425,TGH,1
31425,BP,1
31425,PTF,1
31425,IP,1
31425,SNR,1
31425,JGDL,1
31425,KNR,1
31425,NH,0
31426,NH,120
31426,KNR,1
31426,JGDL,1
31426,SNR,1
31426,IP,1
31426,PTF,1
31426,BP,1
31426,TGH,1
31426,KDH,1
31426,SEP,1
31426,AGP,1
31426,BLH,1
31426,DDJ,1
31426,BNXR,1
31426,SDAH,0
31427,SDAH,120
31427,BNXR,1
31427,DDJ,1
31427,BLH,1
31427,AGP,1
31427,SEP,1
31427,KDH,1
31427,TGH,1
31427,BP,1
31427,PTF,1
31427,IP,1
31427,SNR,1
31427,JGDL,1
31427,KNR,1
31427,NH,0
31428,NH,120
31428,KNR,1
31428,JGDL,1
31428,SNR,1
31428,IP,1
31428,PTF,1
31428,BP,1
31428,TGH,1
31428,KDH,1
31428,SEP,1
31428,AGP,1
31428,BLH,1
31428,DDJ,1
31428,BNXR,1
31428,SDAH,0
31429,SDAH,120
31429,BNXR,1
31429,DDJ,1
31429,BLH,1
31429,AGP,1
31429,SEP,1
31429,KDH,1
31429,TGH,1
31429,BP,1
31429,PTF,1
31429,IP,1
31429,SNR,1
31429,JGDL,1
