,Train No,Station Code,SEQ
99359,43218,BBQ,18
99360,43218,MMCC,19
99361,43219,MMCC,1
99362,43219,BBQ,2
99363,43219,VPY,3
99364,43219,PER,4
99365,43219,VLK,5
99366,43219,KOTR,6
99367,43219,PVM,7
99368,43219,ABU,8
99369,43219,TMVL,9
99370,43219,ANNR,10
99371,43219,AVD,11
99372,43219,HC,12
99373,43219,PRES,13
99374,43219,PRWS,14
99375,43219,TI,15
99376,43219,VEU,16
99377,43219,SVR,17
99378,43219,PTLR,18
99379,43219,TRL,19
99380,43220,TRL,1
99381,43220,PTLR,2
99382,43220,SVR,3
99383,43220,VEU,4
99384,43220,TI,5
99385,43220,PRWS,6
99386,43220,PRES,7
99387,43220,HC,8
99388,43220,AVD,9
99389,43220,ANNR,10
99390,43220,TMVL,11
99391,43220,ABU,12
99392,43220,PVM,13
99393,43220,KOTR,14
99394,43220,VLK,15
99395,43220,PER,16
99396,43220,VPY,17
99397,43220,BBQ,18
99398,43220,MMCC,19
99399,43221,MMCC,1
99400,43221,BBQ,2
99401,43221,VPY,3
99402,43221,PER,4
99403,43221,VLK,5
99404,43221,KOTR,6
99405,43221,PVM,7
99406,43221,ABU,8
99407,43221,TMVL,9
99408,43221,ANNR,10
99409,43221,AVD,11
99410,43221,HC,12
99411,43221,PRES,13
99412,43221,PRWS,14
99413,43221,TI,15
99414,43221,VEU,16
99415,43221,SVR,17
99416,43221,PTLR,18
99417,43221,TRL,19
99418,43222,TRL,1
99419,43222,TI,2
99420,43222,VLK,3
99421,43222,PER,4
99422,43222,BBQ,5
99423,43222,MMCC,6
99424,43223,MMCC,1
99425,43223,BBQ,2
99426,43223,VPY,3
99427,43223,PER,4
99428,43223,VLK,5
99429,43223,KOTR,6
99430,43223,PVM,7
99431,43223,ABU,8
99432,43223,TMVL,9
99433,43223,ANNR,10
99434,43223,AVD,11
99435,43223,HC,12
99436,43223,PRES,13
99437,43223,PRWS,14
99438,43223,TI,15
99439,43223,VEU,16
99440,43223,SVR,17
99441,43223,PTLR,18
99442,43223,TRL,19
99443,43224,TRL,1
99444,43224,PTLR,2
99445,43224,SVR,3
99446,43224,VEU,4
99447,43224,TI,5
99448,43224,PRWS,6
99449,43224,PRES,7
99450,43224,HC,8
99451,43224,AVD,9
99452,43224,ANNR,10
99453,43224,TMVL,11
99454,43224,ABU,12
99455,43224,PVM,13
99456,43224,KOTR,14
99457,43224,VLK,15
99458,43224,PER,16
99459,43224,VPY,17
99460,43224,BBQ,18
99461,43224,MMCC,19
99462,43225,MMCC,1
99463,43225,BBQ,2
99464,43225,VPY,3
99465,43225,PER,4
99466,43225,VLK,5
99467,43225,KOTR,6
99468,43225,PVM,7
99469,43225,ABU,8
99470,43225,TMVL,9
99471,43225,ANNR,10
99472,43225,AVD,11
99473,43225,HC,12
99474,43225,PRES,13
99475,43225,PRWS,14
99476,43225,TI,15
99477,43225,VEU,16
99478,43225,SVR,17
99479,43225,PTLR,18
99480,43225,TRL,19
99481,43226,TRL,1
99482,43226,PTLR,2
99483,43226,SVR,3
99484,43226,VEU,4
99485,43226,TI,5
99486,43226,PRWS,6
99487,43226,PRES,7
99488,43226,HC,8
99489,43226,AVD,9
99490,43226,ANNR,10
99491,43226,TMVL,11
99492,43226,ABU,12
99493,43226,PVM,13
99494,43226,KOTR,14
99495,43226,VLK,15
99496,43226,PER,16
99497,43226,VPY,17
99498,43226,BBQ,18
99499,43226,MMCC,19
99500,43227,MMCC,1
99501,43227,BBQ,2
99502,43227,VPY,3
99503,43227,PER,4
99504,43227,VLK,5
99505,43227,KOTR,6
99506,43227,PVM,7
99507,43227,ABU,8
99508,43227,TMVL,9
99509,43227,ANNR,10
99510,43227,AVD,11
99511,43227,PRES,12
99512,43227,PRWS,13
99513,43227,TI,14
99514,43227,VEU,15
99515,43227,SVR,16
99516,43227,PTLR,17
99517,43227,TRL,18
99518,43228,TRL,1
99519,43228,PTLR,2
99520,43228,SVR,3
99521,43228,VEU,4
99522,43228,TI,5
99523,43228,PRWS,6
99524,43228,PRES,7
99525,43228,HC,8
99526,43228,AVD,9
99527,43228,ANNR,10
99528,43228,TMVL,11
99529,43228,ABU,12
99530,43228,PVM,13
99531,43228,KOTR,14
99532,43228,VLK,15
99533,43228,PER,16
99534,43228,VPY,17
99535,43228,BBQ,18
99536,43228,MMCC,19
99537,43229,MMCC,1
99538,43229,BBQ,2
99539,43229,VPY,3
99540,43229,PER,4
99541,43229,VLK,5
99542,43229,KOTR,6
99543,43229,PVM,7
99544,43229,ABU,8
99545,43229,TMVL,9
99546,43229,ANNR,10
99547,43229,AVD,11
99548,43229,HC,12
99549,43229,PRES,13
99550,43229,PRWS,14
99551,43229,TI,15
99552,43229,VEU,16
99553,43229,SVR,17
99554,43229,PTLR,18
99555,43229,TRL,19
99556,43230,TRL,1
99557,43230,PTLR,2
99558,43230,SVR,3
99559,43230,VEU,4
99560,43230,TI,5
99561,43230,PRWS,6
99562,43230,PRES,7
99563,43230,HC,8
99564,43230,AVD,9
99565,43230,ANNR,10
99566,43230,TMVL,11
99567,43230,ABU,12
99568,43230,PVM,13
99569,43230,KOTR,14
99570,43230,VLK,15
99571,43230,PER,16
99572,43230,VPY,17
99573,43230,BBQ,18
99574,43230,MMCC,19
99575,43231,MMCC,1
99576,43231,BBQ,2
99577,43231,VPY,3
99578,43231,PER,4
99579,43231,VLK,5
99580,43231,KOTR,6
99581,43231,PVM,7
99582,43231,ABU,8
99583,43231,TMVL,9
99584,43231,ANNR,10
99585,43231,AVD,11
99586,43231,HC,12
99587,43231,PRES,13
99588,43231,PRWS,14
99589,43231,TI,15
99590,43231,VEU,16
99591,43231,SVR,17
99592,43231,PTLR,18
99593,43231,TRL,19
99594,43232,TRL,1
99595,43232,PTLR,2
99596,43232,SVR,3
99597,43232,VEU,4
99598,43232,TI,5
99599,43232,PRWS,6
99600,43232,PRES,7
99601,43232,HC,8
99602,43232,AVD,9
99603,43232,ANNR,10
99604,43232,TMVL,11
99605,43232,ABU,12
99606,43232,PVM,13
99607,43232,KOTR,14
99608,43232,VLK,15
99609,43232,PER,16
99610,43232,VPY,17
99611,43232,BBQ,18
99612,43232,MMCC,19
99613,43233,MMCC,1
99614,43233,BBQ,2
99615,43233,VPY,3
99616,43233,PER,4
99617,43233,VLK,5
99618,43233,KOTR,6
99619,43233,PVM,7
99620,43233,ABU,8
99621,43233,TMVL,9
99622,43233,ANNR,10
99623,43233,AVD,11
99624,43233,HC,12
99625,43233,PRES,13
99626,43233,PRWS,14
99627,43233,TI,15
99628,43233,VEU,16
99629,43233,SVR,17
99630,43233,PTLR,18
99631,43233,TRL,19
99632,43234,TRL,1
99633,43234,PTLR,2
99634,43234,SVR,3
99635,43234,VEU,4
99636,43234,TI,5
99637,43234,PRWS,6
99638,43234,PRES,7
99639,43234,HC,8
99640,43234,AVD,9
99641,43234,ANNR,10
99642,43234,TMVL,11
99643,43234,ABU,12
99644,43234,PVM,13
99645,43234,KOTR,14
99646,43234,VLK,15
99647,43234,PER,16
99648,43234,VPY,17
99649,43234,BBQ,18
99650,43234,MMCC,19
99651,43235,MMCC,1
99652,43235,BBQ,2
99653,43235,VPY,3
99654,43235,PER,4
99655,43235,VLK,5
99656,43235,KOTR,6
99657,43235,PVM,7
99658,43235,ABU,8
99659,43235,TMVL,9
99660,43235,ANNR,10
99661,43235,AVD,11
99662,43235,HC,12
99663,43235,PRES,13
99664,43235,PRWS,14
99665,43235,TI,15
99666,43235,VEU,16
99667,43235,SVR,17
99668,43235,PTLR,18
99669,43235,TRL,19
99670,43236,TRL,1
99671,43236,PTLR,2
99672,43236,SVR,3
99673,43236,VEU,4
99674,43236,TI,5
99675,43236,PRWS,6
99676,43236,PRES,7
99677,43236,HC,8
99678,43236,AVD,9
99679,43236,ANNR,10
99680,43236,TMVL,11
99681,43236,ABU,12
99682,43236,PVM,13
99683,43236,KOTR,14
99684,43236,VLK,15
99685,43236,PER,16
99686,43236,VPY,17
99687,43236,BBQ,18
99688,43236,MMCC,19
99689,43237,MMCC,1
99690,43237,BBQ,2
99691,43237,VPY,3
99692,43237,PER,4
99693,43237,VLK,5
99694,43237,KOTR,6
99695,43237,PVM,7
99696,43237,ABU,8
99697,43237,TMVL,9
99698,43237,ANNR,10
99699,43237,AVD,11
99700,43237,HC,12
99701,43237,PRES,13
99702,43237,PRWS,14
99703,43237,TI,15
99704,43237,VEU,16
99705,43237,SVR,17
99706,43237,PTLR,18
99707,43237,TRL,19
99708,43238,TRL,1
99709,43238,PTLR,2
99710,43238,SVR,3
99711,43238,VEU,4
99712,43238,TI,5
99713,43238,PRWS,6
99714,43238,PRES,7
99715,43238,HC,8
99716,43238,AVD,9
99717,43238,ANNR,10
99718,43238,TMVL,11
99719,43238,ABU,12
99720,43238,PVM,13
99721,43238,KOTR,14
99722,43238,VLK,15
99723,43238,PER,16
99724,43238,VPY,17
99725,43238,BBQ,18
99726,43238,MMCC,19
99727,43239,MMCC,1
99728,43239,BBQ,2
99729,43239,VPY,3
99730,43239,PER,4
99731,43239,VLK,5
99732,43239,KOTR,6
99733,43239,PVM,7
99734,43239,ABU,8
99735,43239,TMVL,9
99736,43239,ANNR,10
99737,43239,AVD,11
99738,43239,HC,12
99739,43239,PRES,13
99740,43239,PRWS,14
99741,43239,TI,15
99742,43239,VEU,16
99743,43239,SVR,17
99744,43239,PTLR,18
99745,43239,TRL,19
99746,43240,TRL,1
99747,43240,PTLR,2
99748,43240,SVR,3
99749,43240,VEU,4
99750,43240,TI,5
99751,43240,PRWS,6
99752,43240,PRES,7
99753,43240,HC,8
99754,43240,ANNR,9
99755,43240,TMVL,10
99756,43240,ABU,11
99757,43240,PVM,12
99758,43240,KOTR,13
99759,43240,VLK,14
99760,43240,PER,15
99761,43240,VPY,16
99762,43240,BBQ,17
99763,43240,MMCC,18
99764,43241,MMCC,1
99765,43241,BBQ,2
99766,43241,VPY,3
99767,43241,PER,4
99768,43241,VLK,5
99769,43241,KOTR,6
99770,43241,PVM,7
99771,43241,ABU,8
99772,43241,TMVL,9
99773,43241,ANNR,10
99774,43241,AVD,11
99775,43241,HC,12
99776,43241,PRES,13
99777,43241,PRWS,14
99778,43241,TI,15
99779,43241,VEU,16
99780,43241,SVR,17
99781,43241,PTLR,18
99782,43241,TRL,19
99783,43242,TRL,1
99784,43242,PTLR,2
99785,43242,SVR,3
99786,43242,VEU,4
99787,43242,TI,5
99788,43242,PRWS,6
99789,43242,PRES,7
99790,43242,HC,8
99791,43242,AVD,9
99792,43242,ANNR,10
99793,43242,TMVL,11
99794,43242,ABU,12
99795,43242,PVM,13
99796,43242,KOTR,14
99797,43242,VLK,15
99798,43242,PER,16
99799,43242,VPY,17
99800,43242,BBQ,18
99801,43242,MMCC,19
99802,43243,MMCC,1
99803,43243,BBQ,2
99804,43243,VPY,3
99805,43243,PER,4
99806,43243,VLK,5
99807,43243,KOTR,6
99808,43243,PVM,7
99809,43243,ABU,8
99810,43243,TMVL,9
99811,43243,ANNR,10
99812,43243,AVD,11
99813,43243,HC,12
99814,43243,PRES,13
99815,43243,PRWS,14
99816,43243,TI,15
99817,43243,VEU,16
99818,43243,SVR,17
99819,43243,PTLR,18
99820,43243,TRL,19
99821,43244,TRL,1
99822,43244,PTLR,2
99823,43244,SVR,3
99824,43244,VEU,4
99825,43244,TI,5
99826,43244,PRWS,6
99827,43244,PRES,7
99828,43244,HC,8
99829,43244,AVD,9
99830,43244,ANNR,10
99831,43244,TMVL,11
99832,43244,ABU,12
99833,43244,PVM,13
99834,43244,KOTR,14
99835,43244,VLK,15
99836,43244,PER,16
99837,43244,VPY,17
99838,43244,BBQ,18
99839,43244,MMCC,19
99840,43245,MMCC,1
99841,43245,BBQ,2
99842,43245,VPY,3
99843,43245,PER,4
99844,43245,VLK,5
99845,43245,KOTR,6
99846,43245,PVM,7
99847,43245,ABU,8
99848,43245,TMVL,9
99849,43245,ANNR,10
99850,43245,AVD,11
99851,43245,HC,12
99852,43245,PRES,13
99853,43245,PRWS,14
99854,43245,TI,15
99855,43245,VEU,16
99856,43245,SVR,17
99857,43245,PTLR,18
99858,43245,TRL,19
99859,43246,TRL,1
99860,43246,PTLR,2
99861,43246,SVR,3
99862,43246,VEU,4
99863,43246,TI,5
99864,43246,PRWS,6
99865,43246,PRES,7
99866,43246,HC,8
99867,43246,AVD,9
99868,43246,ANNR,10
99869,43246,TMVL,11
99870,43246,ABU,12
99871,43246,PVM,13
99872,43246,KOTR,14
99873,43246,VLK,15
99874,43246,PER,16
99875,43246,VPY,17
99876,43246,BBQ,18
99877,43246,MMCC,19
99878,43247,MMCC,1
99879,43247,BBQ,2
99880,43247,VPY,3
99881,43247,PER,4
99882,43247,VLK,5
99883,43247,ABU,6
99884,43247,AVD,7
99885,43247,PRES,8
99886,43247,TI,9
99887,43247,TRL,10
99888,43248,TRL,1
99889,43248,PTLR,2
99890,43248,SVR,3
99891,43248,VEU,4
99892,43248,TI,5
99893,43248,PRWS,6
99894,43248,PRES,7
99895,43248,HC,8
99896,43248,AVD,9
99897,43248,ANNR,10
99898,43248,TMVL,11
99899,43248,ABU,12
99900,43248,PVM,13
99901,43248,KOTR,14
99902,43248,VLK,15
99903,43248,PER,16
99904,43248,VPY,17
99905,43248,BBQ,18
99906,43248,MMCC,19
99907,43250,TRL,1
99908,43250,PTLR,2
99909,43250,SVR,3
99910,43250,VEU,4
99911,43250,TI,5
99912,43250,PRWS,6
99913,43250,PRES,7
99914,43250,HC,8
99915,43250,AVD,9
99916,43250,ANNR,10
99917,43250,TMVL,11
99918,43250,ABU,12
99919,43250,PVM,13
99920,43250,KOTR,14
99921,43250,VLK,15
99922,43250,PER,16
99923,43250,VPY,17
99924,43250,BBQ,18
99925,43250,MMCC,19
99926,43251,MMCC,1
99927,43251,BBQ,2
99928,43251,VPY,3
99929,43251,PER,4
99930,43251,VLK,5
99931,43251,ABU,6
99932,43251,AVD,7
99933,43251,TI,8
99934,43251,TRL,9
99935,43252,TRL,1
99936,43252,PTLR,2
99937,43252,SVR,3
99938,43252,VEU,4
99939,43252,TI,5
99940,43252,PRWS,6
99941,43252,PRES,7
99942,43252,HC,8
99943,43252,AVD,9
99944,43252,ANNR,10
99945,43252,TMVL,11
99946,43252,ABU,12
99947,43252,PVM,13
99948,43252,KOTR,14
99949,43252,VLK,15
99950,43252,PER,16
99951,43252,VPY,17
99952,43252,BBQ,18
99953,43252,MMCC,19
99954,43253,MMCC,1
99955,43253,BBQ,2
99956,43253,VPY,3
99957,43253,PER,4
99958,43253,VLK,5
99959,43253,ABU,6
99960,43253,AVD,7
99961,43253,TI,8
99962,43253,TRL,9
99963,43254,TRL,1
99964,43254,PTLR,2
99965,43254,SVR,3
99966,43254,VEU,4
99967,43254,TI,5
99968,43254,PRWS,6
99969,43254,PRES,7
99970,43254,HC,8
99971,43254,AVD,9
99972,43254,ANNR,10
99973,43254,TMVL,11
99974,43254,ABU,12
99975,43254,PVM,13
99976,43254,KOTR,14
99977,43254,VLK,15
99978,43254,PER,16
99979,43254,VPY,17
99980,43254,BBQ,18
99981,43254,MMCC,19
99982,43255,MMCC,1
99983,43255,BBQ,2
99984,43255,VPY,3
99985,43255,PER,4
99986,43255,VLK,5
99987,43255,ABU,6
99988,43255,AVD,7
99989,43255,TI,8
99990,43255,TRL,9
99991,43256,TRL,1
99992,43256,PTLR,2
99993,43256,SVR,3
99994,43256,VEU,4
99995,43256,TI,5
99996,43256,PRWS,6
99997,43256,PRES,7
99998,43256,HC,8
99999,43256,AVD,9
100000,43256,ANNR,10
100001,43256,TMVL,11
100002,43256,ABU,12
100003,43256,PVM,13
100004,43256,KOTR,14
100005,43256,VLK,15
100006,43256,PER,16
100007,43256,VPY,17
100008,43256,BBQ,18
100009,43256,MMCC,19
100010,43257,MMCC,1
100011,43257,BBQ,2
100012,43257,VPY,3
100013,43257,PER,4
100014,43257,VLK,5
100015,43257,ABU,6
100016,43257,AVD,7
100017,43257,PRES,8
100018,43257,PRWS,9
100019,43257,TI,10
100020,43257,TRL,11
100021,43258,TRL,1
100022,43258,PTLR,2
100023,43258,SVR,3
100024,43258,VEU,4
100025,43258,TI,5
100026,43258,PRWS,6
100027,43258,PRES,7
100028,43258,HC,8
100029,43258,AVD,9
100030,43258,ANNR,10
100031,43258,TMVL,11
100032,43258,ABU,12
100033,43258,PVM,13
100034,43258,KOTR,14
100035,43258,VLK,15
100036,43258,PER,16
100037,43258,VPY,17
100038,43258,BBQ,18
100039,43258,MMCC,19
100040,43260,TRL,1
100041,43260,PTLR,2
100042,43260,SVR,3
100043,43260,VEU,4
100044,43260,TI,5
100045,43260,PRWS,6
100046,43260,PRES,7
100047,43260,HC,8
100048,43260,AVD,9
100049,43260,ANNR,10
100050,43260,TMVL,11
100051,43260,ABU,12
100052,43260,PVM,13
100053,43260,KOTR,14
100054,43260,VLK,15
100055,43260,PER,16
100056,43260,VPY,17
100057,43260,BBQ,18
100058,43260,MMCC,19
100059,43401,MMCC,1
100060,43401,BBQ,2
100061,43401,VPY,3
100062,43401,PER,4
100063,43401,VLK,5
100064,43401,ABU,6
100065,43401,TI,7
100066,43401,TRL,8
100067,43401,KBT,9
100068,43401,TO,10
100069,43401,AJJ,11
100070,43402,AJJ,1
100071,43402,PLMG,2
100072,43402,MSU,3
100073,43402,TO,4
100074,43402,MAF,5
100075,43402,SPAM,6
100076,43402,KBT,7
100077,43402,EGT,8
100078,43402,TRL,9
100079,43402,PTLR,10
100080,43402,SVR,11
100081,43402,VEU,12
100082,43402,TI,13
100083,43402,PRWS,14
100084,43402,PRES,15
100085,43402,HC,16
100086,43402,AVD,17
100087,43402,ANNR,18
100088,43402,TMVL,19
100089,43402,ABU,20
100090,43402,PVM,21
100091,43402,KOTR,22
100092,43402,VLK,23
100093,43402,PER,24
100094,43402,VPY,25
100095,43402,BBQ,26
100096,43402,MMCC,27
100097,43403,MMCC,1
100098,43403,BBQ,2
100099,43403,VPY,3
100100,43403,PER,4
100101,43403,VLK,5
100102,43403,KOTR,6
100103,43403,PVM,7
100104,43403,ABU,8
100105,43403,TMVL,9
100106,43403,ANNR,10
100107,43403,AVD,11
100108,43403,HC,12
100109,43403,PRES,13
100110,43403,PRWS,14
100111,43403,TI,15
100112,43403,VEU,16
100113,43403,SVR,17
100114,43403,PTLR,18
100115,43403,TRL,19
100116,43403,EGT,20
100117,43403,KBT,21
100118,43403,SPAM,22
100119,43403,MAF,23
100120,43403,TO,24
100121,43403,MSU,25
100122,43403,PLMG,26
100123,43403,AJJ,27
100124,43404,AJJ,1
100125,43404,PLMG,2
100126,43404,MSU,3
100127,43404,TO,4
100128,43404,MAF,5
100129,43404,SPAM,6
100130,43404,KBT,7
100131,43404,EGT,8
100132,43404,TRL,9
100133,43404,PTLR,10
100134,43404,SVR,11
100135,43404,VEU,12
100136,43404,TI,13
100137,43404,PRWS,14
100138,43404,PRES,15
100139,43404,HC,16
100140,43404,AVD,17
100141,43404,ANNR,18
100142,43404,TMVL,19
100143,43404,ABU,20
100144,43404,PVM,21
100145,43404,KOTR,22
100146,43404,VLK,23
100147,43404,PER,24
100148,43404,VPY,25
100149,43404,BBQ,26
100150,43404,MMCC,27
100151,43405,MMCC,1
100152,43405,BBQ,2
100153,43405,VPY,3
100154,43405,PER,4
100155,43405,VLK,5
100156,43405,KOTR,6
100157,43405,PVM,7
100158,43405,ABU,8
100159,43405,TMVL,9
100160,43405,ANNR,10
100161,43405,AVD,11
100162,43405,HC,12
100163,43405,PRES,13
100164,43405,PRWS,14
100165,43405,TI,15
100166,43405,VEU,16
100167,43405,SVR,17
100168,43405,PTLR,18
100169,43405,TRL,19
100170,43405,EGT,20
100171,43405,KBT,21
100172,43405,SPAM,22
100173,43405,MAF,23
100174,43405,TO,24
100175,43405,MSU,25
100176,43405,PLMG,26
100177,43405,AJJ,27
100178,43406,AJJ,1
100179,43406,PLMG,2
100180,43406,MSU,3
100181,43406,TO,4
100182,43406,MAF,5
100183,43406,SPAM,6
100184,43406,KBT,7
100185,43406,EGT,8
100186,43406,TRL,9
100187,43406,PTLR,10
100188,43406,SVR,11
100189,43406,VEU,12
100190,43406,TI,13
100191,43406,PRWS,14
100192,43406,PRES,15
100193,43406,HC,16
100194,43406,AVD,17
100195,43406,ANNR,18
100196,43406,TMVL,19
100197,43406,ABU,20
100198,43406,PVM,21
100199,43406,KOTR,22
100200,43406,VLK,23
100201,43406,PER,24
100202,43406,VPY,25
100203,43406,BBQ,26
100204,43406,MMCC,27
100205,43407,MMCC,1
100206,43407,BBQ,2
100207,43407,VPY,3
100208,43407,PER,4
100209,43407,VLK,5
100210,43407,KOTR,6
100211,43407,PVM,7
100212,43407,ABU,8
100213,43407,TMVL,9
100214,43407,ANNR,10
100215,43407,AVD,11
100216,43407,HC,12
100217,43407,PRES,13
100218,43407,PRWS,14
100219,43407,TI,15
100220,43407,VEU,16
100221,43407,SVR,17
100222,43407,PTLR,18
100223,43407,TRL,19
100224,43407,EGT,20
100225,43407,KBT,21
100226,43407,SPAM,22
100227,43407,MAF,23
100228,43407,TO,24
100229,43407,MSU,25
100230,43407,PLMG,26
100231,43407,AJJ,27
100232,43408,AJJ,1
100233,43408,KBT,2
100234,43408,TRL,3
100235,43408,VLK,4
100236,43408,PER,5
100237,43408,BBQ,6
100238,43408,MMCC,7
100239,43409,MMCC,1
100240,43409,BBQ,2
100241,43409,VPY,3
100242,43409,PER,4
100243,43409,VLK,5
100244,43409,KOTR,6
100245,43409,PVM,7
100246,43409,ABU,8
100247,43409,TMVL,9
100248,43409,ANNR,10
100249,43409,AVD,11
100250,43409,HC,12
100251,43409,PRES,13
100252,43409,PRWS,14
100253,43409,TI,15
100254,43409,VEU,16
100255,43409,SVR,17
100256,43409,PTLR,18
100257,43409,TRL,19
100258,43409,EGT,20
100259,43409,KBT,21
100260,43409,SPAM,22
100261,43409,MAF,23
100262,43409,TO,24
100263,43409,MSU,25
100264,43409,PLMG,26
100265,43409,AJJ,27
100266,43410,AJJ,1
100267,43410,TO,2
100268,43410,KBT,3
100269,43410,TRL,4
100270,43410,TI,5
100271,43410,AVD,6
100272,43410,VLK,7
100273,43410,PER,8
100274,43410,BBQ,9
100275,43410,MMCC,10
100276,43411,MMCC,1
100277,43411,BBQ,2
100278,43411,VPY,3
100279,43411,PER,4
100280,43411,VLK,5
100281,43411,KOTR,6
100282,43411,PVM,7
100283,43411,ABU,8
100284,43411,TMVL,9
100285,43411,ANNR,10
100286,43411,AVD,11
100287,43411,HC,12
100288,43411,PRES,13
100289,43411,PRWS,14
100290,43411,TI,15
100291,43411,VEU,16
100292,43411,SVR,17
100293,43411,PTLR,18
100294,43411,TRL,19
100295,43411,EGT,20
100296,43411,KBT,21
100297,43411,SPAM,22
100298,43411,MAF,23
100299,43411,TO,24
100300,43411,MSU,25
100301,43411,PLMG,26
100302,43411,AJJ,27
100303,43412,AJJ,1
100304,43412,PLMG,2
100305,43412,MSU,3
100306,43412,TO,4
100307,43412,MAF,5
100308,43412,SPAM,6
100309,43412,KBT,7
100310,43412,EGT,8
100311,43412,TRL,9
100312,43412,PTLR,10
100313,43412,SVR,11
100314,43412,VEU,12
100315,43412,TI,13
100316,43412,PRWS,14
100317,43412,PRES,15
100318,43412,HC,16
100319,43412,AVD,17
100320,43412,ANNR,18
100321,43412,TMVL,19
100322,43412,ABU,20
100323,43412,PVM,21
100324,43412,KOTR,22
100325,43412,VLK,23
100326,43412,PER,24
100327,43412,VPY,25
100328,43412,BBQ,26
100329,43412,MMCC,27
100330,43413,MMCC,1
100331,43413,BBQ,2
100332,43413,VPY,3
100333,43413,PER,4
100334,43413,VLK,5
100335,43413,KOTR,6
100336,43413,PVM,7
100337,43413,ABU,8
100338,43413,TMVL,9
100339,43413,ANNR,10
100340,43413,AVD,11
100341,43413,HC,12
100342,43413,PRES,13
100343,43413,PRWS,14
100344,43413,TI,15
100345,43413,VEU,16
100346,43413,SVR,17
100347,43413,PTLR,18
100348,43413,TRL,19
100349,43413,EGT,20
100350,43413,KBT,21
100351,43413,SPAM,22
100352,43413,MAF,23
100353,43413,TO,24
100354,43413,MSU,25
100355,43413,PLMG,26
100356,43413,AJJ,27
100357,43414,AJJ,1
100358,43414,PLMG,2
100359,43414,MSU,3
100360,43414,TO,4
100361,43414,MAF,5
100362,43414,SPAM,6
100363,43414,KBT,7
100364,43414,EGT,8
100365,43414,TRL,9
100366,43414,PTLR,10
100367,43414,SVR,11
100368,43414,VEU,12
100369,43414,TI,13
100370,43414,PRWS,14
100371,43414,PRES,15
100372,43414,HC,16
100373,43414,AVD,17
100374,43414,ANNR,18
100375,43414,TMVL,19
100376,43414,ABU,20
100377,43414,PVM,21
100378,43414,KOTR,22
100379,43414,VLK,23
100380,43414,PER,24
100381,43414,VPY,25
100382,43414,BBQ,26
100383,43414,MMCC,27
100384,43415,MMCC,1
100385,43415,BBQ,2
100386,43415,VPY,3
100387,43415,PER,4
100388,43415,VLK,5
100389,43415,KOTR,6
100390,43415,PVM,7
100391,43415,ABU,8
100392,43415,TMVL,9
100393,43415,ANNR,10
100394,43415,AVD,11
100395,43415,HC,12
100396,43415,PRES,13
100397,43415,PRWS,14
100398,43415,TI,15
100399,43415,VEU,16
100400,43415,SVR,17
100401,43415,PTLR,18
100402,43415,TRL,19
100403,43415,EGT,20
100404,43415,KBT,21
100405,43415,SPAM,22
100406,43415,MAF,23
100407,43415,TO,24
100408,43415,MSU,25
100409,43415,PLMG,26
100410,43415,AJJ,27
100411,43418,AJJ,1
100412,43418,PLMG,2
100413,43418,MSU,3
100414,43418,TO,4
100415,43418,MAF,5
100416,43418,SPAM,6
100417,43418,KBT,7
100418,43418,EGT,8
100419,43418,TRL,9
100420,43418,PTLR,10
100421,43418,SVR,11
100422,43418,VEU,12
100423,43418,TI,13
100424,43418,PRWS,14
100425,43418,PRES,15
100426,43418,HC,16
100427,43418,AVD,17
100428,43418,ANNR,18
100429,43418,TMVL,19
100430,43418,ABU,20
100431,43418,PVM,21
100432,43418,KOTR,22
100433,43418,VLK,23
100434,43418,PER,24
100435,43418,VPY,25
100436,43418,BBQ,26
100437,43418,MMCC,27
100438,43419,MMCC,1
100439,43419,BBQ,2
100440,43419,VPY,3
100441,43419,PER,4
100442,43419,VLK,5
100443,43419,KOTR,6
100444,43419,PVM,7
100445,43419,ABU,8
100446,43419,TMVL,9
100447,43419,ANNR,10
100448,43419,AVD,11
100449,43419,HC,12
100450,43419,PRES,13
100451,43419,PRWS,14
100452,43419,TI,15
100453,43419,VEU,16
100454,43419,SVR,17
100455,43419,PTLR,18
100456,43419,TRL,19
100457,43419,EGT,20
100458,43419,KBT,21
100459,43419,SPAM,22
100460,43419,MAF,23
100461,43419,TO,24
100462,43419,MSU,25
100463,43419,PLMG,26
100464,43419,AJJ,27
100465,43420,AJJ,1
100466,43420,PLMG,2
100467,43420,MSU,3
100468,43420,TO,4
100469,43420,MAF,5
100470,43420,SPAM,6
100471,43420,KBT,7
100472,43420,EGT,8
100473,43420,TRL,9
100474,43420,PTLR,10
100475,43420,SVR,11
100476,43420,VEU,12
100477,43420,TI,13
100478,43420,PRWS,14
100479,43420,PRES,15
100480,43420,HC,16
100481,43420,AVD,17
100482,43420,ANNR,18
100483,43420,TMVL,19
100484,43420,ABU,20
100485,43420,PVM,21
100486,43420,KOTR,22
100487,43420,VLK,23
100488,43420,PER,24
100489,43420,VPY,25
100490,43420,BBQ,26
100491,43420,MMCC,27
100492,43421,MMCC,1
100493,43421,BBQ,2
100494,43421,VPY,3
100495,43421,PER,4
100496,43421,VLK,5
100497,43421,KOTR,6
100498,43421,PVM,7
100499,43421,ABU,8
100500,43421,TMVL,9
100501,43421,ANNR,10
100502,43421,AVD,11
100503,43421,HC,12
